barriers_anthropogenic_id,stream_crossing_id,dam_id,modelled_crossing_id,crossing_source,crossing_type,crossing_name,barrier_status,linear_feature_id,blue_line_key,downstream_route_measure,wscode_ltree,localcode_ltree,watershed_group_code,dnstr_barriers_anthropogenic,observedspp_dnstr,observedspp_upstr,stream_order,stream_magnitude,gradient,watershed_upstr_ha,total_network_km,total_stream_km,total_lakereservoir_ha,total_wetland_ha,total_slopeclass03_waterbodies_km,total_slopeclass03_km,total_slopeclass05_km,total_slopeclass08_km,total_slopeclass15_km,total_slopeclass22_km,total_slopeclass30_km,total_belowupstrbarriers_network_km,total_belowupstrbarriers_stream_km,total_belowupstrbarriers_lakereservoir_ha,total_belowupstrbarriers_wetland_ha,total_belowupstrbarriers_slopeclass03_waterbodies_km,total_belowupstrbarriers_slopeclass03_km,total_belowupstrbarriers_slopeclass05_km,total_belowupstrbarriers_slopeclass08_km,total_belowupstrbarriers_slopeclass15_km,total_belowupstrbarriers_slopeclass22_km,total_belowupstrbarriers_slopeclass30_km,wct_network_km,wct_stream_km,wct_lakereservoir_ha,wct_wetland_ha,wct_slopeclass03_waterbodies_km,wct_slopeclass03_km,wct_slopeclass05_km,wct_slopeclass08_km,wct_slopeclass15_km,wct_slopeclass22_km,wct_slopeclass30_km,wct_belowupstrbarriers_network_km,wct_belowupstrbarriers_stream_km,wct_belowupstrbarriers_lakereservoir_ha,wct_belowupstrbarriers_wetland_ha,wct_belowupstrbarriers_slopeclass03_waterbodies_km,wct_belowupstrbarriers_slopeclass03_km,wct_belowupstrbarriers_slopeclass05_km,wct_belowupstrbarriers_slopeclass08_km,wct_belowupstrbarriers_slopeclass15_km,wct_belowupstrbarriers_slopeclass22_km,wct_belowupstrbarriers_slopeclass30_km,study_area,external_crossing_reference,utm_zone,stream_name,road_name,barrier_result_code,downstream_channel_width,habitat_value_code,consultant_name,image_view_url,reviewer,misc_point_id,my_text,my_priority,my_stream_name,my_road_name,modelled_crossing_id_corr,geometry,easting,northing
10616,NA,NA,4603614,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706870380,356569949,275.4037688325135,300.602565.854327.993941.902282.132363.791210.466029,300.602565.854327.993941.902282.132363.791210.466029,ELKR,NA,NA,NA,3,8,0.0464,167.8567,8.19,7.42,0,6.35,0.64,0.21,0.51,1.21,0.18,0.21,0,2.51,1.74,0,0,0.64,0.21,0.51,0.95,0.15,0.06,0,2.73,1.96,0,6.35,0.64,0.21,0.51,1.21,0.16,0,0,2.44,1.67,0,0,NA,0.21,0.51,0.95,0.13,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1201,Appears road may be deactivated.,low,NA,NA,NA,"c(688578.070895126, 5443970.94110928)",688578.0708951262,5443970.941109278
10602,NA,NA,4603597,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706863659,356554026,148.50789846495033,300.602565.854327.993941.902282.132363.830343.528539,300.602565.854327.993941.902282.132363.830343.528539,ELKR,NA,NA,NA,3,25,0.0515,812.2184,20.55,20.55,NA,NA,0,0,0.3,1.57,3.52,3.85,1.04,17.47,17.47,0,0,0,0,0.06,1.32,3.26,2.78,0.99,3.69,3.69,NA,NA,0,0,0.06,1.29,1.97,0.37,0,3.69,3.69,0,0,NA,0,0.06,1.29,1.97,0.37,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1239,Step-pool system.  Relatively larger watershed. BT close by.,high,NA,NA,NA,"c(675469.013537081, 5451828.98578434)",675469.0135370812,5451828.985784337
10897,NA,NA,4603908,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706853947,356537726,8356.39504329183,300.602565.854327.993941.902282.132363.937231,300.602565.854327.993941.902282.132363.937231.681363,ELKR,NA,"{BT,CC,MW,WCT}",NA,2,4,0.0868,174.9024,5.97,5.97,NA,NA,0,0,0,1.3,1.8,1.09,0.64,2.18,2.18,0,0,0,0,0,0.82,1.11,0.25,-0.01,3.85,3.85,NA,NA,0,0,0,1.3,1.8,0.75,0,2.18,2.18,0,0,NA,0,0,0.82,1.11,0.25,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1252,Steeper habitat upstream.,mod,NA,NA,NA,"c(667049.010280756, 5464484.94389163)",667049.010280756,5464484.943891631
9681,NA,NA,4602564,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706854767,356499872,790.9766079403952,300.602565.854327.993941.902282.132363.937231.680030,300.602565.854327.993941.902282.132363.937231.680030.108261,ELKR,NA,{WCT},NA,2,2,0.0995,99.5638,3.18,3.18,NA,NA,0,0,0,0.02,2.11,0.37,0.03,1.58,1.58,0,0,0,0,0,0.02,1.53,0.04,0,2.23,2.23,NA,NA,0,0,0,0.02,2.06,0.15,0,1.54,1.54,0,0,NA,0,0,0.02,1.53,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1253,Steeper habitat upstream.,mod,NA,NA,NA,"c(667162.971330711, 5464077.01091091)",667162.9713307106,5464077.010910909
12141,NA,NA,4605543,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706873567,356547305,224.38720175657863,300.602565.854327.993941.902282.132363.830343.068483.302712,300.602565.854327.993941.902282.132363.830343.068483.302712,ELKR,NA,NA,NA,2,7,0.1262,572.9401,9.05,9.05,NA,NA,0,0,0,0.27,3.98,2.54,0.28,0.1,0.1,0,0,0,0,0,0,0.1,0,0,4.21,4.21,NA,NA,0,0,0,0.27,3.31,0.62,0,0.11,0.11,0,0,NA,0,0,0,0.1,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1267,Very steep with multiple modelled crossings just upstream.,low,NA,NA,NA,"c(675098.023457988, 5441614.11707508)",675098.0234579877,5441614.11707508
10494,NA,NA,4603477,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706876856,356547962,5133.339548199826,300.602565.854327.993941.902282.132363.812615.106513,300.602565.854327.993941.902282.132363.812615.106513.550958,ELKR,NA,"{BT,CBA,CC,CCG,DV,WCT}",{WCT},3,6,0.0515,1156.4942,14.08,14.08,NA,NA,0,0.11,0.98,3.43,8.15,1.21,0.01,2.8,2.8,0,0,0,0.11,0.8,0.61,1.27,0.03,0,11.88,11.88,NA,NA,0,0.11,0.98,3.43,7.24,0.12,0,2.8,2.8,0,0,NA,0.11,0.8,0.61,1.27,0.03,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1277,Large watershed with WCT know upstream. Good candidate.,high,NA,NA,NA,"c(675878.068801053, 5436608.01888565)",675878.0688010531,5436608.018885649
7581,NA,NA,4600245,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706845912,356447389,16.49650541073067,300.602565.854327.993941.902282.132363.959350.481889,300.602565.854327.993941.902282.132363.959350.481889,ELKR,NA,NA,NA,2,2,0.0225,185.4927,3.96,3.96,NA,NA,0,0.41,0,1.62,1.07,0.25,0.6,1.83,1.83,0,0,0,0.41,0,1.17,0.25,-0.01,0,3.21,3.21,NA,NA,0,0.41,0,1.62,1.02,0.16,0,1.83,1.83,0,0,NA,0.41,0,1.17,0.25,0,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1103,Deactivated.,no fix,NA,NA,NA,"c(661569.245260176, 5478784.95859103)",661569.2452601758,5478784.958591033
10573,NA,NA,4603566,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706869553,356564155,8269.824948891373,300.602565.854327.993941.902282.132363.830343.317949,300.602565.854327.993941.902282.132363.830343.317949.672970,ELKR,NA,"{BT,WCT}",NA,2,8,0.0665,391.5323,7.1,7.1,NA,NA,0,0,2.08,0.19,1.38,2.16,0.17,2.36,2.36,0,0,0,0,2.08,0.05,0.07,0.15,0,4.82,4.82,NA,NA,0,0,2.08,0.19,1.38,1.17,0,2.35,2.35,0,0,NA,0,2.08,0.05,0.07,0.13,0,flathead,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,1274,Appears road may be deactivated.,low,NA,NA,NA,"c(670450.007193576, 5447365.01244488)",670450.007193576,5447365.012444884
21326,NA,NA,24734349,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706839325,356565783,34517.13414596756,300.625474.584724.412090,300.625474.584724.412090.669173,ELKR,NA,"{BT,CT,CT/RB,DC,DV,EB,LNC,LSU,MW,NMF,RB,RSC,SP,SU,WCT,WF}","{CT,CT/RB,EB,LNC,LSU,MW,SP,WCT,WSU}",5,216,0.0196,12300.038,269.14,259.96,0,30.15,7.7,25.2,15.1,18.75,46.82,37.85,25.6,20.11,20.11,0,0,0,5.68,0.18,0.21,3.13,2.95,3.16,84.86,78.87,0,25.54,5.75,22.31,11.16,11.14,24.79,9.33,0.21,10.71,10.71,0,-0.01,NA,5.68,0.18,0.24,3.13,1.48,0.02,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,123,no crossing,no fix,NA,NA,NA,"c(664881.94584396, 5489842.43729757)",664881.9458439604,5489842.437297571
12954,NA,NA,4606545,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706831101,356565258,14289.0004778444,300.625474.584724.427766,300.625474.584724.427766.552317,ELKR,NA,"{BT,DV,EB,SP,WCT}",NA,4,90,0.0096,5556.3165,113.79,107.69,0,1.12,1.05,3.07,3.82,4.7,16.73,16.61,12.44,18.53,18.53,0,0,0,2.93,1.44,0.49,0.78,0.8,0.53,9.5,9.5,0,0,0,3.02,3.05,1.78,1.23,0.42,0,5.77,5.77,0,0,NA,2.94,1.44,0.45,0.69,0.24,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,539,Very large watershed with multiple species noted upstream.,high,NA,NA,NA,"c(644862.031417337, 5520738.05153462)",644862.031417337,5520738.051534616
20988,NA,NA,24706616,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706814312,356568903,55388.83350980386,300.625474.584724.501797,300.625474.584724.501797.697024,ELKR,NA,"{BT,DV,EB,MW,WCT}","{CT,WCT}",5,148,0.0086,11893.8322,226.03,213.43,0,26.09,6.42,31.29,10.29,17.12,48.86,28.9,15.17,4.76,2.2,0,0,0.09,1.53,0.05,0.01,1.95,0.79,0,77.26,74.12,0,15.46,2.71,29.98,7.7,10.94,21.8,3.67,0.07,1.56,1.56,0,0,NA,1.53,0.03,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,595,bridge,no fix,NA,NA,NA,"c(650915.76297278, 5561175.94099824)",650915.7629727797,5561175.940998244
3257,NA,2581,NA,BCDAMS,DAM,NA,BARRIER,706835404,356566667,5901.860173255196,300.625474.584724.412090.240087,300.625474.584724.412090.240087.140502,ELKR,NA,"{BT,CRS,EB,RB,WCT}","{BT,EB,WCT}",4,140,0.0112,14461.5962,239.06,234.91,0,26.1,3.69,27.14,14.73,23.55,54.38,24.96,16.93,19.23,17.41,0,19.49,1.42,14.05,1.06,0.24,0.99,0.57,0.71,78.97,76.87,0,19.83,1.7,26.24,10.99,14.22,20.38,5.04,0.13,17.42,15.6,0,19.48,NA,14.04,1.03,0.18,0.66,0.05,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,671,no road,no fix,NA,NA,NA,"c(663938.29750101, 5503184.23381771)",663938.2975010098,5503184.233817709
11094,NA,NA,4604117,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706814827,356558982,166.15566496743125,300.625474.584724.501797.674066,300.625474.584724.501797.674066,ELKR,NA,{WCT},{WCT},5,92,0.0182,4351.7141,97.02,94,0,10.9,1.66,6.76,6.73,7.06,16.73,12.73,6.18,0.82,0.81,0,0,0,0.81,0,0,0,0,0,18.87,18.38,0,2.54,0.09,5.59,3.83,2.08,6.23,0.99,0.07,0.81,0.82,0,0,NA,0.82,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,708,Industrial area,low,NA,NA,NA,"c(652165.936885118, 5559027.02641719)",652165.9368851183,5559027.026417191
21484,NA,NA,24734942,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706827146,356563871,7916.149182285835,300.625474.584724.501797.033182,300.625474.584724.501797.033182.342461,ELKR,NA,"{BT,CT,DV,MW,TR,WCT,WF}","{BT,DV,WCT}",5,154,0.0252,10890.038,212.53,212.05,0,1.55,0.45,7.36,10.5,15.35,42.65,26.46,15.05,0.64,0.64,0,0,0.01,0.51,0.12,0.01,0,-0.01,0,51.82,51.82,0,0,0,6.92,9.66,12.04,19.95,3.23,0.01,0.64,0.64,0,0,NA,0.52,0.12,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,792,Industrial area,low,NA,NA,NA,"c(659672.691743347, 5531259.00018074)",659672.6917433473,5531259.000180742
3258,NA,2606,NA,BCDAMS,DAM,NA,BARRIER,706822917,356568601,2777.2204901547084,300.625474.584724.600669,300.625474.584724.600669.074576,ELKR,NA,{EB},NA,5,165,0.0373,5765.7367,168.29,167.08,0,0.27,0.63,2.56,10.15,6.65,15.82,12.94,8.03,104.59,104.28,0,0.27,0.14,2.24,9.39,3.01,8.2,7.34,3.37,24.81,24.81,0,0,0,2.36,9.96,4.6,5.61,2.28,0,16.8,16.8,0,0,NA,2.04,9.28,2.5,1.85,1.14,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,904,No road,no fix,NA,NA,NA,"c(647274.755910222, 5541987.13327452)",647274.7559102217,5541987.133274518
13109,NA,NA,4606751,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706832483,356476818,248.06757059111385,300.625474.584724.427766.030001,300.625474.584724.427766.030001.053688,ELKR,NA,NA,NA,3,8,0.011,917.7684,20.76,20.74,NA,NA,0,5.21,2.19,0.87,2.14,1.2,0.88,1.37,1.37,0,0,0,1.16,0.2,0,0,0,0,7.84,7.84,NA,NA,0,4.87,2.07,0.3,0.61,0,0,1.37,1.37,0,0,NA,1.17,0.21,0.01,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,49,Railway.  Appears potentially backwatered.,mod,NA,NA,NA,"c(652940.394891554, 5515012.73178573)",652940.3948915541,5515012.731785733
7640,NA,NA,4600323,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706835575,356561989,1008.2633678499058,300.625474.584724.412090.240087.140502,300.625474.584724.412090.240087.140502.019832,ELKR,NA,"{RB,WCT}","{CT,EB,RB,WCT}",4,30,0.0151,2710.8388,48.29,45.28,0,2.91,1.93,5.6,3.66,4.52,10.17,2.81,4.01,0.06,0.06,0,0,0,0.03,0,0.02,0,0,0,21.81,20.06,0,2.91,1.76,5.3,3.36,3.66,7.19,0.54,0,0.05,0.06,0,0,NA,0.04,0,0.02,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,126,Adjacent to industrial area. RB upstream.,low,NA,NA,NA,"c(664626.528617582, 5502171.14643934)",664626.528617582,5502171.146439341
10454,NA,NA,4603432,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706804421,356548332,649.9788278994141,300.625474.584724.889720.412657,300.625474.584724.889720.412657,ELKR,NA,{WCT},NA,4,33,0.081,934.9081,30.2,29.65,0,0,0.55,0.9,2.62,1.82,2.82,2.44,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02,6.65,0,0,0.36,0.88,2.51,0.91,1.89,0.47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,173,Relatively steep.,mod,NA,NA,NA,"c(639195.954333333, 5591178.05416161)",639195.9543333326,5591178.054161612
21630,NA,NA,24735443,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706804185,356564701,1324.5174011639785,300.625474.584724.889720.496183,300.625474.584724.889720.496183,ELKR,NA,{WCT},{WCT},4,42,0.0451,2517.2556,56.48,52.28,0,56.8,2.32,3.85,3.32,3.84,9.65,7.53,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.69,14.67,0,56.46,2.01,3.82,3.13,2.81,3.64,0.71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,175,No crossing.,no fix,NA,NA,NA,"c(638867.095979274, 5591423.05692709)",638867.0959792743,5591423.056927086
10989,NA,NA,4604006,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706805643,356570006,30.78572307871609,300.625474.584724.865829,300.625474.584724.865829,ELKR,NA,NA,"{BSU,BT,DV,LSU,MW,WCT}",4,28,0.0298,1126.8431,27.04,24.86,0,60.26,1.52,0.36,0.92,2.95,3.62,2.62,1.34,3.45,1.43,0,60.26,1.36,0.19,0.67,0.84,0.34,0.04,0,3.52,1.49,0,60.26,1.36,0.19,0.66,0.84,0.45,0,0,3.41,1.38,0,60.26,NA,0.19,0.66,0.84,0.34,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,184,Primarily wetland type habitat upstream.,mod,NA,NA,NA,"c(647065.06076278, 5584910.93845449)",647065.0607627796,5584910.938454491
11032,NA,NA,4604051,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706807884,356565392,846.0575104631724,300.625474.584724.838648,300.625474.584724.838648,ELKR,NA,"{BT,CT,WCT,WF}","{CT,DV,WCT}",4,92,0.0515,2115.851,80.2,78.28,0,3.32,1.85,0.41,2.14,4.28,9.19,9.02,4.2,0.55,0.56,0,0,0,0,0,0.55,0,0,0,11.86,11.25,0,0,0.61,0.02,1.87,3.41,3.03,2.14,0.58,0.56,0.56,0,0,NA,0,0,0.55,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,186,bridge,no fix,NA,NA,NA,"c(647638.011681287, 5580272.98888639)",647638.0116812872,5580272.988886395
12190,NA,NA,4605600,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706806134,356558844,796.1104742909016,300.625474.584724.857057,300.625474.584724.857057,ELKR,NA,NA,"{BT,DV,SP,WCT}",4,38,0.0399,2100.9687,49.16,48.23,0,0,0.47,0.28,0.5,3.98,12.74,6.73,3.45,0.09,0.09,0,0,0,0,0.09,0,0,0,0,13.78,13.31,0,0,0.47,0.02,0.1,2.44,7.49,2.89,0.09,0.09,0.09,0,0,NA,0,0.08,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,195,Appears road not likely present.,low,NA,NA,NA,"c(648275.352492505, 5583861.56363521)",648275.3524925045,5583861.563635211
10327,NA,NA,4603288,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706847065,356566187,631.8193550575472,300.625474.584724.218710,300.625474.584724.218710,ELKR,NA,NA,NA,3,11,0.0024,727.1906,19.5,18.68,0,0,0.82,4.65,0.17,1.56,1.68,3.51,2.45,0.05,0.04,0,0,0,0.05,0,0,0,0,0,8.7,7.88,0,0,0.82,4.65,0.17,1.48,1.49,0.09,0,0.05,0.05,0,0,NA,0.05,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,234,No crossing,no fix,NA,NA,NA,"c(641050.763014593, 5479254.320915)",641050.7630145927,5479254.320914997
8774,NA,NA,4601582,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706847623,356557060,512.2183851092241,300.625474.584724.213111,300.625474.584724.213111.055061,ELKR,NA,NA,NA,4,22,0.0073,912.5897,24.34,24.34,NA,NA,0,1.61,0.06,1.03,5.47,3.07,1.28,0.03,0.03,0,0,0,0.03,0,0,0,0,0,6.25,6.25,NA,NA,0,1.61,0.06,0.98,3.6,0,0,0.03,0.03,0,0,NA,0.03,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,289,Stream splits with numerous crossings upstream.,mod,NA,NA,NA,"c(641507.999964197, 5477910.02484157)",641507.9999641972,5477910.024841569
7683,NA,NA,4600380,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706843591,356569619,15882.213359729381,300.625474.584724.412090.486369,300.625474.584724.412090.486369.665920,ELKR,NA,"{BT,CT,CT/RB,EB,WCT}","{EB,WCT}",4,69,0.0332,2657.2948,66.61,66.17,0,0.72,0.45,3.26,4.54,6.4,14.81,9.77,7.28,0.8,0.8,0,0,0.01,0.44,0.35,0,-0.01,0,0,23.15,22.7,0,0.72,0.45,3.24,4.51,5.3,6.68,2.92,0.06,0.8,0.8,0,0,NA,0.44,0.36,0,0,0.01,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,312,Appears road not likely present.,low,NA,NA,NA,"c(660312.706304006, 5482521.18872921)",660312.706304006,5482521.188729214
7936,NA,NA,4600667,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706838143,356569015,178.66979976230743,300.625474.584724.318577,300.625474.584724.318577,ELKR,NA,"{AF,EB,LSU,MW,WCT}","{AF,BT,CT,EB,WCT}",4,42,0,1781.9766,42.3,42.3,NA,NA,0,8.51,1.41,1.29,3.12,4.61,3.8,0.15,0.15,0,0,0,0.15,0,0,0,0,0,14.28,14.28,NA,NA,0,8.45,1.37,1.26,2.42,0.78,0,0.15,0.15,0,0,NA,0.15,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,334,Appears crossing not likely present but difficult to tell from aerial imagey.,mod,NA,NA,NA,"c(646925.02863701, 5494707.97029913)",646925.0286370098,5494707.970299135
7465,NA,NA,4600085,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706836897,356552342,3233.6775135136813,300.625474.584724.329905,300.625474.584724.329905.280449,ELKR,NA,NA,"{EB,WCT}",4,28,0.0043,1279.5203,34.71,34.71,NA,NA,0,0.84,0.42,0.98,5.86,5.69,4.24,0.38,0.38,0,0,0,0.37,0,0,0,0,0,7.81,7.81,NA,NA,0,0.8,0.35,0.92,4.23,1.5,0,0.38,0.38,0,0,NA,0.37,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,360,Assessed - Suspected too steep to be fish bearing.,assessed,NA,NA,NA,"c(649304.450340146, 5498848.49738326)",649304.4503401461,5498848.497383265
7464,NA,NA,4600084,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706836756,356562135,735.6742481709114,300.625474.584724.344439,300.625474.584724.344439,ELKR,NA,NA,"{AF,EB,WCT}",4,24,0.0517,795.0487,24.51,24.51,NA,NA,0,2.6,0.17,0.09,2.19,3.36,3.84,0.07,0.07,0,0,0,0,0,0.07,0,0,0,4.51,4.51,NA,NA,0,2.55,0.17,0.09,1.69,0.01,0,0.07,0.07,0,0,NA,0,0,0.07,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,361,Stream splits upstream with  numerous crossings modelled upstream.,low,NA,NA,NA,"c(649716.238498044, 5499485.33275257)",649716.238498044,5499485.3327525705
13238,NA,NA,4606915,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706836799,356564642,798.2792209691108,300.625474.584724.342196,300.625474.584724.342196,ELKR,NA,"{AF,EB,WCT}",{WCT},4,57,0.0392,2823.6338,64.16,64.1,0,0,0.05,0.5,2.17,3.58,7.32,10.44,5.63,0.04,0.03,0,0,0,0.04,0,0,0,0,0,11.66,11.66,0,0,0,0.42,2.13,3.13,4.77,1.21,0,0.04,0.04,0,0,NA,0.04,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,383,Assessed - passable,no fix,NA,NA,NA,"c(648182.941126227, 5499844.9879149)",648182.9411262267,5499844.987914897
11338,NA,NA,4604441,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706835216,356561520,4059.304145965806,300.625474.584724.361599,300.625474.584724.361599.263328,ELKR,NA,"{AF,BT,WCT}",{WCT},4,37,0.0191,2667.3011,47.26,46.9,0,0.58,0.34,0.37,3.89,4.49,7.31,6.14,3.61,42.51,42.15,0,0,0.34,0.37,3.89,4.49,6.76,5.74,3.46,8.12,8.12,0,0,0,0.27,3.8,2.14,1.34,0.53,0.04,8.05,8.05,0,0,NA,0.27,3.8,2.14,1.34,0.46,0.04,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,416,Appears road not likely present.,low,NA,NA,NA,"c(649368.889966162, 5505541.57657976)",649368.8899661617,5505541.576579763
7642,NA,NA,4600326,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706831330,356551142,1046.5852574799173,300.625474.584724.451535,300.625474.584724.451535.107231,ELKR,NA,NA,{EB},3,16,0,2756.9042,41.02,39.7,0,14.24,1.21,10.15,1.63,2.12,5.22,4.96,4.81,2.33,1.34,0,12,0.88,1.33,0,0.04,0.07,0.01,0,20.35,19.02,0,14.24,1.21,10.14,1.62,2.04,4.49,0.85,0,2.33,1.33,0,12,NA,1.33,0,0.05,0.07,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,485,Could not access due to private land. No stream apparent when viewing from adjacent road.,low,NA,NA,NA,"c(652408.343415443, 5519248.38836577)",652408.3434154434,5519248.388365772
21445,NA,NA,24734832,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706832701,356541848,5109.642871138586,300.625474.584724.427766.380920,300.625474.584724.427766.380920.435226,ELKR,NA,"{RB,WCT}",{WCT},3,11,0.044,1439.9847,19.81,18.9,0,0,0.91,0,0.7,1.39,3.01,1.85,1.32,8.42,8.06,0,0,0.36,0,0.7,1.39,1.88,1.06,0.33,5.07,4.71,0,0,0.36,0,0.7,1.39,1.88,0.53,0.21,5.07,4.71,0,0,NA,0,0.7,1.39,1.88,0.53,0.21,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,519,Appears road not likely present.,no fix,NA,NA,NA,"c(642010.645521578, 5515739.40256023)",642010.6455215779,5515739.4025602285
21224,NA,NA,24734179,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706852494,356568403,186.61772980616402,300.625474.584724.166401.036885,300.625474.584724.166401.036885,ELKR,NA,NA,NA,4,24,0.0685,1203.1771,29.83,28.82,0,8.29,1.01,0.13,2.33,1,2.36,4.3,2.74,0.02,0.02,0,0,0,0,0,0.02,0,0,0,6.82,5.81,0,8.29,1.01,0,2.28,0.82,1.98,0.73,0,0.02,0.02,0,0,NA,0,0,0.02,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,553,Good candidate. Assessed,assessed,NA,NA,NA,"c(645667.982702609, 5469043.99070637)",645667.9827026089,5469043.990706366
7523,NA,NA,4600156,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706841905,356483280,273.8268979413563,300.625474.584724.272792,300.625474.584724.272792,ELKR,NA,{AF},"{EB,LSU,SP,WCT}",3,4,0,679.1333,13.46,13.46,NA,NA,0,4.51,0.18,0.16,0.33,2.74,1.09,0.03,0.03,0,0,0,0.03,0,0,0,0,0,4.89,4.89,NA,NA,0,4.48,0.16,0.16,0.09,0,0,0.03,0.03,0,0,NA,0.03,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,613,Industrial area with stream splitting 3 ways just upstream.,mod,NA,NA,NA,"c(641368.810182252, 5487801.62628492)",641368.810182252,5487801.6262849225
11319,NA,NA,4604422,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706820891,356562540,466.6667170935822,300.625474.584724.501797.317242,300.625474.584724.501797.317242,ELKR,NA,{WCT},{WCT},3,28,0.037,1608.5422,34.2,31.96,20.06,3.91,1.51,0.02,2.73,5.81,10.87,6.6,2.21,0.08,0.08,0,0,0,0,0.07,0,0,0,0,20.01,18.09,20.06,3.91,1.51,0.02,2.68,5.75,7.96,2.05,0,0.08,0.08,0,0,NA,0,0.07,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,650,Industrial area.,low,NA,NA,NA,"c(653538.386364796, 5545773.48896196)",653538.3863647962,5545773.488961957
